VTO_name	VTO_id
Brachyprosopus	VTO_9018379
Lamna compressa	VTO_9018378
Phenacorhamdia sp. D (Bockmann 1998)	VTO_0060945
Leidymys cerasus	VTO_9016368
Galago farafraensis	VTO_9016369
Xenosiren	VTO_9016364
Leidymys lockingtonianus	VTO_9016365
Leidymys korthi	VTO_9016366
Thalattosiren	VTO_9016367
Neohipparion affine	VTO_9016360
Atopotarus	VTO_9016361
Callophoca	VTO_9016362
Neohipparion eurystyle	VTO_9016363
Physalaemus erythros	VTO_0083575
Hypacrosaurus stebingeri	VTO_9016988
Pseudohypolophus	VTO_9011376
Ptychotrygon	VTO_9011377
Deltacephalus	VTO_9016980
Saltasauridae	VTO_9016981
Cheirolepis trailli	VTO_9016982
Luzocephalus	VTO_9016983
Cheirolepis canadensis	VTO_9016984
Lydekkerina	VTO_9016985
Broomulus	VTO_9016986
Lydekkerinidae	VTO_9016987
Cainotherium bavaricum	VTO_9011375
Megalonema psammium	VTO_0059571
Megalonema xanthum	VTO_0059570
Megalonema argentinum	VTO_0059573
Megalonema sp. (de Pinna 1993)	VTO_0059572
Paragalaxias eleotroides	VTO_0058514
Paragalaxias dissimilis	VTO_0058515
Brachytarsophrys platyparietus	VTO_0002587
Parauchenoglanis ngamensis	VTO_0061448
Parauchenoglanis longiceps	VTO_0061449
Notoglanidium pallidum	VTO_0061442
Notoglanidium walkeri	VTO_0061443
Notoglanidium	VTO_0061440
Notoglanidium thomasi	VTO_0061441
Parauchenoglanis buettikoferi	VTO_0061446
Parauchenoglanis loennbergi	VTO_0061447
Parauchenoglanis pantherinus	VTO_0061444
Parauchenoglanis punctatus	VTO_0061445
Leptoropha	VTO_9019782
Sciuroides ehrensteinensis	VTO_9010975
Lavanify miolaka	VTO_9010974
Oracanthus	VTO_9010970
Odontoscion	VTO_0045812
Distichodus sp. (Vari 1995)	VTO_0064872
Dibranchus hystrix	VTO_0079616
Celsiella	VTO_0005424
Hybodontida	VTO_9017619
Xenacanthimorpha	VTO_9017618
Haplocanthosaurus priscus	VTO_9017613
Conger meridies	VTO_9017612
Iguanodon major	VTO_9017611
Conger vetustus	VTO_9017610
Cladoselachiformes	VTO_9017617
Cladoselachimorpha	VTO_9017616
Plesioselachus	VTO_9017615
Conger fornicatus	VTO_9017614
Cyamodus muensteri	VTO_9009108
Stoppania	VTO_9009109
Pimelodella transitoria	VTO_0060830
Nototriton saslaya	VTO_0001880
Apionichthys dumerili	VTO_0069677
Saurenchelys taiwanensis	VTO_0066756
Pseudoeurycea	VTO_0001882
Pseudoeurycea maxima	VTO_0001883
Myxus elongatus	VTO_0054032
Pseudoeurycea anitae	VTO_0001884
Myxus	VTO_0054031
Ischyrhiza radiata	VTO_9006778
Oroklambda	VTO_9006779
Pseudoeurycea brunnata	VTO_0001887
Eudinoceras	VTO_9006770
Inkayacu	VTO_9006771
Pterodon magnus	VTO_9007427
Hemigale hosei	VTO_9007426
Quadrodens	VTO_9007421
Plethodon punctatus	VTO_0001587
Oligospermophilus douglassi	VTO_9011619
Oligoscalops galbreathi	VTO_9011618
Tinimomys graybulliensis	VTO_9027748
Ventastega curonica	VTO_9027749
Leiodon	VTO_9011611
Lagostrophinae	VTO_9027740
Sauropleura pectinata	VTO_9027741
Tinimomys loomisi	VTO_9027746
Nigerophis	VTO_9011614
Oligoryctes cameronensis	VTO_9011617
Oligoryctes altitalonidus	VTO_9011616
Tornieria africana	VTO_9018788
Prosigmodon holocuspis	VTO_9018789
Liobagrus nigricauda	VTO_0035573
Liobagrus aequilabris	VTO_0035572
Hemiodus jatuarana	VTO_0064944
Hemiodus quadrimaculatus	VTO_0064946
Hemiodus argenteus	VTO_0064947
Victoriapithecus	VTO_9005489
Oreopithecus	VTO_9005488
Sinemys lens	VTO_9005485
Hemiodus semitaeniatus	VTO_0064940
Ikechosaurus	VTO_9005487
Ikechosaurus sunailinae	VTO_9005486
Dinopithecus	VTO_9005481
Gorgopithecus	VTO_9005483
Libypithecus	VTO_9005482
Diplodus minutus	VTO_9018782
Colodon kayi	VTO_9011957
Danatinia	VTO_9029586
Eolophotes	VTO_9029587
Notidanus serratissimus	VTO_9029584
Palaeocentrotus	VTO_9029585
Ischyrhiza iwakiensis	VTO_9029582
Bavarichthys	VTO_9029583
Arapahovius gazini	VTO_9029580
Bavarichthys incognitus	VTO_9029581
Squalus minor	VTO_9029588
Otodontidae	VTO_9029589
Hangjinia chowi	VTO_9009683
Gobiconodontinae	VTO_9009682
Hangjinia	VTO_9009680
Kennalestes gobiensis	VTO_9009684
Eocuculus cherpinae	VTO_9009689
Athrodon	VTO_9033475
Pleurolicus exiguus	VTO_9033474
Lymodon auca	VTO_9033476
Lymodon perfectus	VTO_9033478
Lystrosaurus primitivus	VTO_9010568
Lystrosaurus amphibius	VTO_9010569
Capitosauria	VTO_9010560
Xenobrachyops	VTO_9010561
Batrachosuchus browni	VTO_9010562
Pierolapithecus	VTO_9010563
Pierolapithecus catalaunicus	VTO_9010564
Congriscus maldivensis	VTO_0067419
Eubrontes fieldi	VTO_9010566
Eubrontes sillimani	VTO_9010567
Carangoides talamparoides	VTO_0075012
Altirhinus kurzanovi	VTO_9030917
Carangoides humerosus	VTO_0075013
Mecistotrachelos apeoros	VTO_9021371
Mecistotrachelos	VTO_9021370
Eotriceratops	VTO_9021373
Mesoreodon chelonyx	VTO_9021372
Miacis latidens	VTO_9021375
Eotriceratops xerinsularis	VTO_9021374
Ecprepaulax anomala	VTO_9021377
Bernardodon atlanticus	VTO_9021376
Miacis deutschi	VTO_9021379
Iberodon quadrituberculatus	VTO_9021378
Pteropsaron	VTO_0074244
Pseudocaranx dinjerra	VTO_0075014
Redigobius leptochilus	VTO_0077899
Apogon septemstriatus	VTO_0075216
Plesiomeryx	VTO_9001488
Apogon griffini	VTO_0075214
Apogon argyrogaster	VTO_0075212
Kazachostylops	VTO_9032705
Apogon quartus	VTO_0075210
Apogon oxygrammus	VTO_0075211
Kazachostylops occidentalis	VTO_9032708
Bensonomys lindsayi	VTO_9001483
Mondegodon eutrigonus	VTO_9001482
Arctocyon	VTO_9001485
Procaenotherium	VTO_9001484
Meniscognathus molybrochoros	VTO_9001487
Mesonychia	VTO_9001486
Microleter	VTO_9012638
Alsodes monticola	VTO_0005351
Hippocampus pusillus	VTO_0070536
Hippocampus alatus	VTO_0070537
Alsodes tumultuosus	VTO_0005354
Pseudophallus mindii	VTO_0070531
Hippocampus grandiceps	VTO_0070532
Hippocampus suezensis	VTO_0070533
Alsodes norae	VTO_0005358
Campogramma	VTO_0075017
Hippocampus tristis	VTO_0070538
Hippocampus tuberculatus	VTO_0070539
Rineloricaria osvaldoi	VTO_0037100
Rineloricaria jaraguensis	VTO_0037101
Lavocatia alfambrensis	VTO_9012632
Platypeltis ferox	VTO_9012633
Nanodelphys hunti	VTO_9016781
Farlowella jauruensis	VTO_0060342
Farlowella martini	VTO_0060343
Farlowella mariaelenae	VTO_0060340
Farlowella venezuelensis	VTO_0060341
Farlowella rugosa	VTO_0060346
Farlowella knerii	VTO_0060347
Farlowella acus	VTO_0060344
Farlowella sp. (Britto 2003)	VTO_0060345
Farlowella schreitmuelleri	VTO_0060348
Farlowella gracilis	VTO_0060349
Microschemobrycon melanotus	VTO_0065644
Microschemobrycon meyburgi	VTO_0065645
Oligobrycon	VTO_0065646
Oligobrycon microstomus	VTO_0065647
Microschemobrycon callops	VTO_0065640
Microschemobrycon sp. (Weitzman and Fink 1983)	VTO_0065641
Microschemobrycon elongatus	VTO_0065642
Microschemobrycon geisleri	VTO_0065643
Pterobrycon	VTO_0065648
Pterobrycon myrnae	VTO_0065649
Chendol	VTO_0071669
Bihunichthys monopteroides	VTO_0071668
Pillaia kachinica	VTO_0071663
Pillaia	VTO_0071662
Nagaichthys filipes	VTO_0071661
Nagaichthys	VTO_0071660
Bihunichthys	VTO_0071667
Garo khajuriai	VTO_0071666
Garo	VTO_0071665
Pillaia indica	VTO_0071664
Proterochersis robusta	VTO_9022050
Crocidosoricinae	VTO_9022053
Castillomys	VTO_9022052
Crusafontina	VTO_9022055
Miosorex	VTO_9022054
Anthracomys	VTO_9022057
Notoemys oxfordiensis	VTO_9022056
Antemus	VTO_9022059
Amblycoptini	VTO_9022058
Trialestes	VTO_9007717
Xenorhina macrodisca	VTO_0083846
Xenorhina scheepstrai	VTO_0083845
Xenorhina huon	VTO_0083840
Xenorhina anorbis	VTO_0083841
Amia scutata	VTO_9031420
Tamias eviensis	VTO_9031421
Amiinae	VTO_9031422
Blackiini	VTO_9031423
Pseudamiatus	VTO_9031424
Myomimus aquatilis	VTO_9031425
Getuloxerus adroveri	VTO_9031426
Apsidospondyli	VTO_9031427
Alepisauriformes	VTO_9031428
Cheirothrix	VTO_9031429
Devario assamensis	VTO_0064119
Devario acuticephala	VTO_0064118
Phenacomys (Arborimus)	VTO_9026381
Devario affinis	VTO_0064113
Devario horai	VTO_0064112
Devario peninsulae	VTO_0064111
Devario cf aequipinnatus (Hoffmann and Britz 2006)	VTO_0064110
Devario salmonata	VTO_0064117
Devario strigillifer	VTO_0064116
Devario leptos	VTO_0064115
Devario suvatti	VTO_0064114
Krebsophis	VTO_9022308
Redigobius leveri	VTO_0077894
Artedielloides	VTO_0072369
Furcina ishikawae	VTO_0072368
Furcina osimae	VTO_0072367
Furcina	VTO_0072366
Lepidobero sinensis	VTO_0072365
Lepidobero	VTO_0072364
Sigmistes caulias	VTO_0072363
Sigmistes	VTO_0072361
Bolinia euryptera	VTO_0072360
Sapeornithidae	VTO_9026383
Opsarius	VTO_0040826
Allobates bromelicola	VTO_0082715
Allobates fuscellus	VTO_0082714
Allobates chalcopis	VTO_0082717
Allobates subfolionidificans	VTO_0082716
Allobates alessandroi	VTO_0082711
Allobates niputidea	VTO_0082710
Allobates picachos	VTO_0082713
Allobates cepedai	VTO_0082712
Akodon (Akodon)	VTO_9010673
Potamotrygon brachyura	VTO_0080717
Potamotrygon signata	VTO_0080716
Leptosynanceia	VTO_0072588
Pteromylaeus asperrimus	VTO_0080713
Rhinoptera peli	VTO_0080712
Rhinoptera marginata	VTO_0080711
Rhinoptera adspersa	VTO_0080710
Minous coccineus	VTO_0072583
Minous versicolor	VTO_0072582
Minous pusillus	VTO_0072581
Minous longimanus	VTO_0072580
Choridactylus multibarbus	VTO_0072587
Choridactylus striatus	VTO_0072586
Potamotrygon boesemani	VTO_0080719
Potamotrygon constellata	VTO_0080718
Pyramodon parini	VTO_0069208
Pyramodon lindas	VTO_0069209
Echiodon atopus	VTO_0069200
Echiodon rendahli	VTO_0069201
Echiodon drummondii	VTO_0069202
Snyderidia	VTO_0069203
Snyderidia canina	VTO_0069204
Eurypleuron	VTO_0069205
Eurypleuron owasianum	VTO_0069206
Pyramodon ventralis	VTO_0069207
Spermophilus lateralis	VTO_9012041
Enseosteus	VTO_9014078
Eldenosteus	VTO_9014079
Mesodon liassicus	VTO_9014072
Petalopteryx syriacus	VTO_9014073
Haematosaurus	VTO_9014070
Gnathosaurus	VTO_9014071
Enaliosuchus	VTO_9014076
Vastanagama	VTO_9014077
Geosaurus	VTO_9014074
Gavialinum	VTO_9014075
Ancistrus sp. (Britz and Hoffman 2006)	VTO_0059959
Ancistrus parecis	VTO_0059958
Ancistrus lineolatus	VTO_0059957
Spermophilus mcgheei	VTO_9012045
Ancistrus temminckii	VTO_0059955
Ancistrus sp. (Armbruster 2004)	VTO_0059954
Ancistrus aguaboensis	VTO_0059953
Ancistrus salgadae	VTO_0059952
Ancistrus jelskii	VTO_0059951
Spermophilus johnstoni	VTO_9012044
Leiopelma	VTO_0002649
Leiopelmatidae	VTO_0002648
Spermophilus matthewi	VTO_9012046
Roeboides descalvadensis	VTO_0038055
Enoplosauria	VTO_9003188
Sulcusuchus erraini	VTO_9021709
Marplesornis	VTO_9024040
Korora	VTO_9024041
Inguza	VTO_9024042
Palaeobates angustissimus	VTO_9024043
Bdellodus bollensis	VTO_9024044
Colymboides	VTO_9024045
Anthropornis	VTO_9024046
Anthropodyptes	VTO_9024047
Archaeospheniscus	VTO_9024048
Arthrodytes	VTO_9024049
Simpsonichthys ocellatus	VTO_0070989
Callionymus margaretae	VTO_0079279
Callionymus bifilum	VTO_0079274
Callionymus planus	VTO_0079275
Callionymus oxycephalus	VTO_0079276
Callionymus macdonaldi	VTO_0079277
Callionymus sagitta	VTO_0079270
Callionymus goodladi	VTO_0079271
Callionymus futuna	VTO_0079272
Callionymus afilum	VTO_0079273
Malarguesaurus	VTO_9019709
Malarguesaurus florenciae	VTO_9019708
Arminiheringia auceta	VTO_9019707
Prothylacynus patagonicus	VTO_9019706
Borhyaeninae	VTO_9019705
Aegialodon dawsoni	VTO_9019704
Kayentatherium wellesi	VTO_9019703
Angustinaripterinae	VTO_9019702
Angustinaripterus	VTO_9019701
Angustinaripterus longicephalus	VTO_9019700
Erismacanthus jonesii	VTO_9017758
Rhinolophina	VTO_9017759
Helodus didymus	VTO_9017752
Arctibeus	VTO_9017753
Sclerothoracidae	VTO_9017750
Vampyrus	VTO_9017751
Glossodus marginatus	VTO_9017756
Glossodus	VTO_9017757
Gyracanthus obliquus	VTO_9017754
Phyllostomina	VTO_9017755
Nudiantennarius	VTO_0079498
Nudiantennarius subteres	VTO_0079499
Antennarius biocellatus	VTO_0079490
Antennarius pardalis	VTO_0079491
Antennarius sanguineus	VTO_0079493
Antennarius dorehensis	VTO_0079494
Antennarius analis	VTO_0079495
Trichophryne	VTO_0079496
Rhycherus gloveri	VTO_0079497
Metoposaurus bakeri	VTO_9025397
Acritoparamys wyomingensis	VTO_9025396
Rhamphognathus paralepoides	VTO_9025395
Adelphailurus kansensis	VTO_9025394
Carangopsis maximus	VTO_9025391
Lagomeryx ruetimeyeri	VTO_9025390
Sparnodus elongatus	VTO_9025398
Huabeisauridae	VTO_9004951
Huabeisaurus	VTO_9004952
Mixophyes fleayi	VTO_0083437
Lechriodus platyceps	VTO_0083436
Lechriodus aganoposis	VTO_0083435
Platyplectrum ornatum	VTO_0083434
Platyplectrum spenceri	VTO_0083433
Platyplectrum	VTO_0083432
Pseudophryne douglasi	VTO_0083431
Pseudophryne robinsoni	VTO_0083430
Torvosaurus	VTO_9004954
Mixophyes hihihorlo	VTO_0083439
Xuanhanosaurus	VTO_9004955
Kelmayisaurus	VTO_9004956
Majungasaurus	VTO_9004957
Photonectes	VTO_0057915
Eustomias furcifer	VTO_0057914
Eustomias acinosus	VTO_0057911
Eustomias jimcraddocki	VTO_0057910
Eustomias polyaster	VTO_0057912
Echiostoma	VTO_0057919
Photonectes dinema	VTO_0057918
Neohipparion trampasense	VTO_9016089
Coupatezia trempina	VTO_9014815
Palaeoryctoidea	VTO_9014816
Litomylus grandaletes	VTO_9014817
Litolagus molidens	VTO_9014810
Litocherus zygeus	VTO_9014811
Sophianacetus	VTO_9014812
Litolestes ignotus	VTO_9014813
Tylerius	VTO_0041932
Mendocinichthys	VTO_9016084
Aulonocara korneliae	VTO_0073761
Prionessus lucifer	VTO_9011361
Megazostrodon rudnerae	VTO_9011360
Phenacolophus fallax	VTO_9011363
Batasio elongatus	VTO_0059543
Sphenopsalis nobilis	VTO_9011365
Coryphodon eocaenus	VTO_9011364
Batasio spilurus	VTO_0059546
Praolestes nanus	VTO_9011366
Coryphodon armatus	VTO_9011369
Pseudictops	VTO_9011368
Bedotia leucopteron	VTO_0055299
Proetmopterus	VTO_9010444
Ysengrinia americana	VTO_9034359
Capella media	VTO_9034358
Zanycteris paleocenus	VTO_9034355
Zapus burti	VTO_9034354
Yumaceras	VTO_9034357
Yumaceras figginsi	VTO_9034356
Eremotherium eomigrans	VTO_9034351
Eremotherium laurillardi	VTO_9034350
Erethizon cascoensis	VTO_9034353
Erethizon bathygnathum	VTO_9034352
Cleithrolepis extoni	VTO_9011948
Ebinania macquariensis	VTO_0052634
Spurimus selbyi	VTO_9011945
Arandaspidiformes	VTO_9011944
Spurimus scotti	VTO_9011947
Colodon stovalli	VTO_9011941
Steinius annectens	VTO_9011940
Arandaspididae	VTO_9011943
Colodon woodi	VTO_9011942
Mesaxonia	VTO_9014706
Carcharoides	VTO_9010010
Meniscotheridae	VTO_9010013
Anomotodon	VTO_9010018
Afrodon tagourtensis	VTO_9010019
Phractura sp. (de Pinna 1993)	VTO_0061183
Phractura scaphyrhynchura	VTO_0061181
Phractura sp. (Vigliotta 2008)	VTO_0061180
Phractura tenuicauda	VTO_0061186
Phractura brevicauda	VTO_0061185
Phractura ansorgii	VTO_0061184
Paramphilius	VTO_0061189
Phractura bovei	VTO_0061188
Desmatochoerus megalodon	VTO_9010097
Hoplostethus cadenati	VTO_0056294
Hoplostethus crassispinus	VTO_0056298
Keraterpeton galvani	VTO_9007565
Channichthys normani	VTO_0074278
Shanweiniao	VTO_9034456
Calamopteryx goslinei	VTO_0057154
Carpolestes simpsoni	VTO_9007567
Wendyichthys dicksoni	VTO_9007560
Apistidae	VTO_0053582
Apistus	VTO_0053583
Setarches longimanus	VTO_0053580
Sunosuchus shunanensis	VTO_9007562
Nothosaurus marchius	VTO_9007563
Prismatoolithus jenseni	VTO_9004722
Pseudanos trimaculatus	VTO_0064838
Parhalmarhiphus annectens	VTO_9014707
Carpolestes nigridens	VTO_9007568
Ogilbia	VTO_0057162
Mertensiella	VTO_0002031
Cryodraco pappenheimi	VTO_0074274
Prolibytherium	VTO_9002993
Polyptchodon	VTO_9006099
Cedrocherus ryani	VTO_9006098
Centetodon marginalis	VTO_9006094
Squalodon imperator	VTO_9006093
Centimanomys major	VTO_9006090
Chrionema squamentum	VTO_0074273
Pseudovomer	VTO_9002990
Calotriton	VTO_0002033
Clarias pseudonieuhofii	VTO_0059677
Copemys shotwelli	VTO_9011530
Pseudoumbrina	VTO_9002991
Palmidophoca callirhoe	VTO_9011532
Corvipes	VTO_9011534
Chrionema chryseres	VTO_0074271
Clarias camerunensus	VTO_0059679
Vallesaurus	VTO_9011537
Helcogramma rhinoceros	VTO_0076266
Helcogramma randalli	VTO_0076267
Denticetopsis sauli	VTO_0060638
Denticetopsis praecox	VTO_0060639
Helcogramma gymnauchen	VTO_0076263
Norfolkia brachylepis	VTO_0076260
Vallesaurus zorzinensis	VTO_9011539
Helogenes castaneus	VTO_0060632
Denticetopsis	VTO_0060633
Helogenes uruyensis	VTO_0060630
Helogenes sp. (Mo 1991)	VTO_0060631
Denticetopsis seducta	VTO_0060636
Denticetopsis macilenta	VTO_0060637
Helcogramma albimacula	VTO_0076268
Denticetopsis iwokrama	VTO_0060635
Eulemur flavifrons	VTO_9006632
Geringophis	VTO_9006631
Gigantophis	VTO_9006630
Appalachiosaurus	VTO_9006086
Centetodon pulcher	VTO_9006087
Schistura lepidocaulis	VTO_0062678
Schistura dayi	VTO_0062679
Siwalikosorex	VTO_9007328
Conepatus humboldtii	VTO_9007329
Pseudotrimylus	VTO_9007326
Schistura macrocephalus	VTO_0062675
Schistura chrysicristinae	VTO_0062676
Paranourosorex	VTO_9007325
Paracryptotis	VTO_9007322
Paradomnina	VTO_9007323
Oligosorex	VTO_9007320
Paenelimnoecus	VTO_9007321
Purgatoriidae	VTO_9006082
Paromomyoidea	VTO_9006083
Ophichthus lithinus	VTO_0067116
Ophichthus tsuchidae	VTO_0067118
Ophichthus brasiliensis	VTO_0067119
Tristichopterus	VTO_9033027
Sanajeh	VTO_9005526
Koonwarria	VTO_9033024
Anaptomorphus westi	VTO_9028578
Baena arenosa	VTO_9028579
Fulmarinae	VTO_9028574
Libonectes morgani	VTO_9028575
Oceanitinae	VTO_9028576
Anasazia williamsoni	VTO_9028577
Eomaia	VTO_9028570
Chometokadmon fitzingeri	VTO_9028571
Libonectes	VTO_9028572
Pachyptila salax	VTO_9028573
Bransatoglis parvus	VTO_9008859
Mediochoerus mohavensis	VTO_9008858
Megadontognathus cuyuniense	VTO_0062090
Megadontognathus kaitukaensis	VTO_0062091
Pariosternarchus	VTO_0062092
Pariosternarchus amazonensis	VTO_0062093
Megabelodon	VTO_9008855
Gregaripus	VTO_9008854
Magosternarchus raptor	VTO_0062096
Gregaripus bairdi	VTO_9008856
Derwentiidae	VTO_9033025
Alopecognathus	VTO_9000297
Bothriodon sandaensis	VTO_9009188
Parachirotherium postchirotherioides	VTO_9000678
Balanerpeton	VTO_9000675
Athene veta	VTO_9000674
Parachirotheriidae	VTO_9000676
Balanerpeton woodi	VTO_9000671
Palaeortyx intermedia	VTO_9000670
Puffinus nestori	VTO_9000673
Colymbiformes	VTO_9000672
Alytes	VTO_0007837
Discoglossus	VTO_0007830
Rewana quadricuneata	VTO_9033023
Crenicichla nickeriensis	VTO_0073346
Crenicichla urosema	VTO_0073347
Crenicichla percna	VTO_0073344
Crenicichla pydanielae	VTO_0073345
Crenicichla anthurus	VTO_0073342
Crenicichla labrina	VTO_0073343
Crenicichla iguapina	VTO_0073340
Crenicichla jurubi	VTO_0073341
Crenicichla johanna	VTO_0073348
Crenicichla isbrueckeri	VTO_0073349
Youngoolithidae	VTO_9005522
Acanthocybium proosti	VTO_9020709
Archaeosuchidae	VTO_9020708
Mesocyon brachyops	VTO_9020707
Mesocyon coryphaeus	VTO_9020706
Khunnuchelys erinhotensis	VTO_9020705
Khunnuchelys kizylkumensis	VTO_9020704
Sapheosauridae	VTO_9020703
Khunnuchelys	VTO_9020702
Homoeosaurus	VTO_9020701
Nessovbaatar	VTO_9009255
Henodus chelyops	VTO_9009257
Brachyrhizodus wichitaensis	VTO_9029623
Kankatodus cappettai	VTO_9029621
Sphenosuchus acutus	VTO_9029620
Pseudholocentrum	VTO_9029627
Pycnosteroides	VTO_9029626
Dasyatoidei	VTO_9029625
Plesioberyx	VTO_9029624
Balaenoptera swinhoei alba	VTO_9033021
Scianenuropsis	VTO_9029629
Rhombodus laevis	VTO_9029628
Macrocephalosaurus gilmorei	VTO_9009728
Macrocephalosaurus chulsanensis	VTO_9009729
Priscileo	VTO_9009720
Sericipterus wucaiwanensis	VTO_9009721
Thylacoleoidae	VTO_9009722
Novialoidea	VTO_9009723
Kuterintja ngama	VTO_9009724
Macronychoptera	VTO_9009725
Thylacoleoidea	VTO_9009726
Lonchognatha	VTO_9009727
Protome batalaria	VTO_9027283
Ngamaroo	VTO_9027282
Peltochelys duchastelii	VTO_9027281
Galanarla tesselata	VTO_9027280
Proganochelys quenstedti	VTO_9027287
Ophisaurus spinari	VTO_9027285
Protome	VTO_9027284
Bransonella nebraskensis	VTO_9027289
Trachytherus conturbatus	VTO_9027288
Scymnosaurus warreni	VTO_9005586
Pakicetus calcis	VTO_9005521
Glanosuchus	VTO_9005587
Lourinhanosaurus antunesi	VTO_9005580
Aelurosaurus angusticeps	VTO_9005581
Physiculus talarae	VTO_0068067
Physiculus marisrubri	VTO_0068066
Physiculus sudanensis	VTO_0068065
Physiculus helenaensis	VTO_0068064
Physiculus sazonovi	VTO_0068063
Physiculus nigriscens	VTO_0068062
Physiculus peregrinus	VTO_0068061
Physiculus bertelseni	VTO_0068060
Naemorhaedus	VTO_9002366
Aelurosaurus felinus	VTO_9005583
Physiculus yoshidae	VTO_0068069
Physiculus microbarbata	VTO_0068068
Portopinheirodon asymmetricus	VTO_9017910
Jeholosaurus shangyuanensis	VTO_9025629
Gliravus bravoi	VTO_9025628
Patagosaurus fariasi	VTO_9025627
Amygdalodon patagonicus	VTO_9025626
Volkheimeria chubutensis	VTO_9025625
Arganodus arganensis	VTO_9025624
Edmontosaurus annectens	VTO_9025623
Arganodus multicristatus	VTO_9025622
Epicria	VTO_9025621
Edmontosaurus saskatchewanensis	VTO_9025620
Trematocara nigrifrons	VTO_0049002
Gypsonictops	VTO_9000039
Proanura	VTO_9030629
Prosalirus bitis	VTO_9030628
Tecovasaurus murryi	VTO_9000038
Coelorhynchus	VTO_9030621
Brosmius	VTO_9030620
Eophycis	VTO_9030623
Eclipes	VTO_9030622
Aetosaurus arcuatus	VTO_9030625
Triadobatrachus massinoti	VTO_9030624
Triadobatrachidae	VTO_9030627
Wannanosaurus yansiensis	VTO_9030626
Cretasalia	VTO_0083149
Gobiatoides	VTO_0083148
Gobiatidae	VTO_0083147
Comobatrachus	VTO_0083146
Micrixalus gadgili	VTO_0083145
Micrixalus narainensis	VTO_0083144
Micrixalus thampii	VTO_0083143
Micrixalus swamianus	VTO_0083142
Micrixalus elegans	VTO_0083141
Micrixalus nudis	VTO_0083140
Albertonectes	VTO_9008442
Cordyliformes	VTO_9008443
Rebellatricidae	VTO_9008440
Albertonectes vanderveldei	VTO_9008441
Eryopiformes	VTO_9008446
Arganodus tiguidiensis	VTO_9008447
Microceratodus angolensis	VTO_9008444
Ptychoceratodus szechuanensis	VTO_9008445
Ptychoceratodus serratus	VTO_9008448
Incamys bolivianus	VTO_9008449
Anisonchinae	VTO_9009784
Hyopsodus wardi	VTO_9009785
Ophichthus urolophus	VTO_0067111
Waimanu manneringi	VTO_9003344
Paramicrotoscoptes hibbardi	VTO_9003345
Bransatoglis cadeoti	VTO_9003346
Echidnidae	VTO_9003347
Bransatoglis infralactorensis	VTO_9003340
Pleuracanthus levissimus	VTO_9003341
Basilosaurus isis	VTO_9022398
Dorudon atrox	VTO_9022399
Neuquenornis	VTO_9022396
Otocoelus mimeticus	VTO_9022397
Odobeninae	VTO_9022394
Chalicotherium wetzleri	VTO_9022395
Macroolithus turolensis	VTO_9003348
Metaschizotherium	VTO_9022393
Poecilopleuron minor	VTO_9022390
